Day,SPY_Price,SPY_Return,VIX_Level,VIX_Return,Is_Spike,Baseline_Invested_Today,Baseline_Shares,Baseline_Equity,Strategy_Invested_Today,Strategy_Shares,Strategy_Equity,Excess_Return_Dollars
01.01.2021,100.0,0.0,15.0,0.0,0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0
04.01.2021,100.0,0.0,15.0,0.0,0,0.0,0.0,1000.0,0.0,0.0,1000.12,0.12
05.01.2021,100.0,0.0,15.0,0.0,0,0.0,0.0,1000.0,0.0,0.0,1000.23,0.23
06.01.2021,100.0,0.0,15.0,0.0,0,0.0,0.0,1000.0,0.0,0.0,1000.35,0.35
07.01.2021,100.0,0.0,15.0,0.0,0,0.0,0.0,1000.0,0.0,0.0,1000.47,0.47
08.01.2021,99.15,-0.0085,17.93,19.5417,1,0.0,0.0,991.51,4522.71,0.0,1000.59,9.08
11.01.2021,94.89,-0.0429,23.94,33.5303,1,0.0,0.0,948.92,0.0,0.0,805.53,-143.39
12.01.2021,95.48,0.0062,22.9,-4.3617,0,0.0,0.0,954.77,0.0,0.0,831.37,-123.4
13.01.2021,97.36,0.0197,21.11,-7.8153,0,0.0,0.0,973.59,0.0,0.0,916.4,-57.19
14.01.2021,97.67,0.0032,19.39,-8.1672,0,0.0,0.0,976.71,0.0,0.0,929.83,-46.88
15.01.2021,96.4,-0.013,19.85,2.41,0,0.0,0.0,964.03,0.0,0.0,871.16,-92.87
18.01.2021,95.94,-0.0048,22.66,14.1649,0,0.0,0.0,959.37,0.0,0.0,849.11,-110.27
19.01.2021,94.86,-0.0113,24.71,9.0205,0,0.0,0.0,948.56,0.0,0.0,798.99,-149.57
20.01.2021,94.21,-0.0068,25.94,4.9772,0,0.0,0.0,942.12,0.0,0.0,768.76,-173.35
21.01.2021,95.74,0.0162,24.27,-6.4249,0,0.0,0.0,957.4,0.0,0.0,837.68,-119.72
22.01.2021,95.86,0.0013,22.75,-6.266,0,0.0,0.0,958.62,0.0,0.0,842.43,-116.19
25.01.2021,97.07,0.0126,19.86,-12.7299,0,0.0,0.0,970.73,0.0,0.0,896.84,-73.89
26.01.2021,98.33,0.013,18.82,-5.2307,0,0.0,0.0,983.33,0.0,0.0,953.48,-29.85
27.01.2021,99.09,0.0077,14.77,-21.511,0,0.0,0.0,990.93,0.0,0.0,987.35,-3.58
28.01.2021,98.77,-0.0033,17.08,15.6345,0,0.0,0.0,987.7,0.0,0.0,971.81,-15.9
29.01.2021,98.91,0.0014,18.63,9.1069,0,0.0,0.0,989.07,0.0,0.0,977.24,-11.83
01.02.2021,98.69,-0.0022,17.09,-8.3081,0,1000.0,0.0,1986.88,0.0,0.0,1966.42,-20.46
02.02.2021,96.57,-0.0215,18.59,8.7836,0,0.0,0.0,1944.17,0.0,0.0,1869.06,-75.11
03.02.2021,96.26,-0.0032,17.89,-3.7449,0,0.0,0.0,1938.02,0.0,0.0,1854.55,-83.47
04.02.2021,94.61,-0.0172,20.34,13.7063,0,0.0,0.0,1904.69,0.0,0.0,1778.44,-126.25
05.02.2021,94.45,-0.0016,20.81,2.3111,0,0.0,0.0,1901.57,0.0,0.0,1770.79,-130.78
08.02.2021,94.76,0.0033,20.26,-2.6443,0,0.0,0.0,1907.8,0.0,0.0,1784.32,-123.48
09.02.2021,94.43,-0.0034,21.3,5.1022,0,0.0,0.0,1901.25,0.0,0.0,1768.89,-132.36
10.02.2021,93.85,-0.0062,21.3,0.0155,0,0.0,0.0,1889.46,0.0,0.0,1741.58,-147.87
11.02.2021,95.14,0.0137,22.15,4.0161,0,0.0,0.0,1915.35,0.0,0.0,1799.66,-115.69
